cid,mw,formula,smiles,homo,lumo,gap
117703564,275.30308,C14H17N3O3,CC1=C(C(=O)N(C1)C2=NOC(=C2C#N)C(C)(C)C)OC,-6.206916929905,-1.2163489117349995,4.99056801817
117703565,227.28496,C12H9N3S,C1=CC=NC(=C1)NC2=NC=CC3=C2C=CS3,-5.6599680904,-1.0938976790100003,4.566070411389999
117703566,288.7025632,C12H14ClFN2O3,CC1=C(C(=O)N(C1O)C2=NOC(=C2F)C(C)(C)C)Cl,-6.522568996485,-1.6571733495450003,4.86539564694
117703567,204.308,C14H20O,CC1=C(C=C(C=C1)CC(C)C)CCC=O,-6.1143982207350005,-0.6612366567150003,5.45316156402
117703568,413.43196,C22H19N7O2,C1=CC(=CC=C1CN(C2=NC=C(C=C2)C3=CN=C(C=C3)N)C4=NC=CN=C4)C(=O)NO,-5.57833393525,-1.4694147927000003,4.10891914255
117703569,218.33458,C15H22O,CC1=C(C=C(C=C1)CC(C)C)CC(C)C=O,-6.016437234555,-0.8816488756199998,5.134788358935
117703570,437.45512,C20H23N9O3,C1=CC(=CC=C1NC2=NC=C3C(=N2)N(N=N3)C4=CN(N=C4)CCC(=O)O)OCCCCN,-5.624593289835,-1.6462887955249998,3.9783044943100005
117703571,364.83148,C19H17ClN6,C1CN(CCN1)C2=C(C=C(C=C2)C3=CN(N=N3)C4=CC=C(C=C4)Cl)C#N,-5.48037294907,-1.493905039245,3.9864679098250004
117703572,326.3168896,C15H17F3N4O,CN(CCOC)C1=CN=C(C=C1)NC2=NC=CC(=C2)C(F)(F)F,-5.07220217332,-1.2544448508050001,3.817757322515
117703573,372.4198,C22H20N4O2,CN1C2=CC=CC=C2N=C1N(CC3=CC=C(C=C3)C(=O)OC)C4=CC=CC=N4,-5.727996553025,-1.0585228784450003,4.66947367458
117703574,266.24996,C12H14N2O5,CCOC(=O)C1=CC=CC=C1NC(=O)NCC(=O)O,-6.019158373060001,-1.385059499045,4.634098874015001
117703575,340.39954,C17H16N4O2S,CC1=NN=C(S1)N(CC2=CC=C(C=C2)C(=O)OC)C3=CC=CC=N3,-5.842284370235,-1.4449245461549998,4.3973598240800005
117703577,437.8822,C21H20ClN7O2,C1CN(CCC1O)C2=C(C=C(C=C2)NC(=O)NC3=CN(N=N3)C4=CC=C(C=C4)Cl)C#N,-5.270845284185,-1.673500180575,3.5973451036100004
117703578,270.7121,C12H15ClN2O3,CC1=C(C(=O)N(C1O)C2=NOC(=C2)C(C)(C)C)Cl,-6.32392588562,-1.6326831029999997,4.69124278262
117703579,218.33458,C15H22O,CC1=C(C=CC(=C1)CC(C)C)C(C)CC=O,-6.190590098875,-0.6068138866149999,5.58377621226
117703580,563.60492,C28H33N7O6,CC(C)(C)OC(=O)NCCCOC1=CC=CC(=C1)NC2=NC=C3C(=N2)N(N=N3)C4=CC=C(C=C4)OCCCC(=O)O,-5.842284370235,-1.7442497817050002,4.09803458853
117703583,435.4757,C23H25N5O4,COC1=CN=C(C=C1)N(CC2=CC=C(C=C2)C(=O)NO)C3=NC=C(C=C3)N4CCOCC4,-5.221864791094999,-1.0122635238599997,4.209601267235
20255096,612.6393096,C32H35F3N4O5,CC(C)N1C=C(N=C1C2=CC=C(C=C2)OCC(CN(CCOC3=CC(=C(C=C3)O)C(=O)N)CC4=CC=CC=C4)O)C(F)(F)F,-5.504863195615,-1.2326757427650001,4.27218745285
20255097,235.23592,C12H13NO4,CC1(NC(=O)C2=C(O1)C=C(C=C2)OCC=O)C,-6.23140717645,-1.26260826632,4.96879891013
20255098,570.5595696,C29H29F3N4O5,C1=CC=C(C=C1)CN(CCOC2=CC(=C(C=C2)O)C(=O)N)CC(COC3=CC=C(C=C3)C4=NC=CN4C(F)(F)F)O,-5.45860384103,-1.1945798036950004,4.264024037335
20255099,585.5742096,C29H30F3N5O5,CN1C(=NN=C1C(F)(F)F)C2=CC=C(C=C2)OCC(CN(CCOC3=CC(=C(C=C3)O)C(=O)N)CC4=CC=CC=C4)O,-5.347037162325,-1.1075033715349996,4.23953379079
20255100,508.4901896,C24H27F3N4O5,CC(COC1=CC(=C(C=C1)O)C(=O)N)NCC(COC2=CC=C(C=C2)C3=NC(=CN3C)C(F)(F)F)O,-5.442277010000001,-1.1238302025650002,4.318446807435
20255101,504.96326,C24H29ClN4O6,CC1=CC(=O)N(C(=N1)C2=CC=C(C=C2)OCC(CNCCOC3=CC(=C(C=C3)O)C(=O)N)O)C.Cl,-5.390575378405,-1.62724082599,3.763334552415
20255102,468.50232,C24H28N4O6,CC1=CC(=O)N(C(=N1)C2=CC=C(C=C2)OCC(CNCCOC3=CC(=C(C=C3)O)C(=O)N)O)C,-5.3878542399,-1.2462814352900002,4.14157280461
20255103,257.2118096,C11H10F3N3O,CN1C(=NC(=N1)C2=CC=C(C=C2)OC)C(F)(F)F,-5.662689228905,-1.0122635238599997,4.650425705045
20255106,216.23588,C12H12N2O2,CC1=CC(=O)N(C(=C2C=CC(=O)C=C2)N1)C,-5.216422514085,-1.793230274795,3.42319223929
20255108,469.48708,C24H27N3O7,CC1=CC(=O)N(C(=N1)OC2=CC=C(C=C2)OCC(CCCOC3=CC(=C(C=C3)O)C(=O)N)O)C,-5.347037162325,-1.1075033715349996,4.23953379079
20255109,242.1971696,C11H9F3N2O,CN1C=C(NC1=C2C=CC(=O)C=C2)C(F)(F)F,-4.9170972785350004,-1.3034253438949999,3.6136719346400006
20255111,587.6099296,C29H28F3N3O5S,C1=CC=C(C=C1)CN(CCOC2=CC(=C(C=C2)O)C(=O)N)CC(COC3=CC=C(C=C3)C4=NC(=CS4)C(F)(F)F)O,-5.50758433412,-1.6000294409400002,3.9075548931799995
20255112,299.2484896,C13H12F3N3O2,CN1C(=NN=C1C(F)(F)F)C2=CC=C(C=C2)OCC3CO3,-6.272224254025001,-1.1700895571499998,5.102134696875001
20255115,660.6821096,C36H35F3N4O5,C1=CC=C(C=C1)CN(CCOC2=CC(=C(C=C2)OCC3=CC=CC=C3)C(=O)N)CC(COC4=CC=C(C=C4)C5=NC=C(N5)C(F)(F)F)O,-5.30077780774,-0.8952545681449999,4.405523239595
20255116,243.1852296,C10H8F3N3O,CN1C(=C2C=CC(=O)C=C2)NN=C1C(F)(F)F,-5.330710331295,-1.7115961196449998,3.6191142116500004
20255117,286.2497296,C13H13F3N2O2,COC1=CC=C(C=C1)C2=NC(=CN2CCO)C(F)(F)F,-6.174263267845,-0.6095350251200005,5.564728242725
20255118,298.2604296,C14H13F3N2O2,CN1C(=CN=C1C2=CC=C(C=C2)OCC3CO3)C(F)(F)F,-5.986504711,-0.7809667509349998,5.2055379600650005
20255119,584.5861496,C30H31F3N4O5,CN1C=C(N=C1C2=CC=C(C=C2)OCC(CN(CCOC3=CC(=C(C=C3)O)C(=O)N)CC4=CC=CC=C4)O)C(F)(F)F,-5.510305472625,-1.2381180197750004,4.27218745285
20255120,494.4636096,C23H25F3N4O5,CN1C=C(N=C1C2=CC=C(C=C2)OCC(CNCCOC3=CC(=C(C=C3)C(=O)N)O)O)C(F)(F)F,-5.885822586315,-0.7265439808350003,5.15927860548
20255121,309.3409,C13H15N3O4S,CN1C(=NC(=N1)S(=O)(=O)C)C2=CC=C(C=C2)OCC3CO3,-6.408281179275,-1.1646472801399996,5.243633899135
20255122,200.23648,C12H12N2O,CC1=CC(=NC(=C2C=CC(=O)C=C2)N1)C,-4.96879891013,-1.9673831391150003,3.001415771015
20255123,426.46564,C22H26N4O5,CN1C=CN=C1C2=CC=C(C=C2)OCC(CNCCOC3=CC(=C(C=C3)O)C(=O)N)O,-5.493978641595,-1.1728106956550004,4.321167945939999
20255124,480.4370296,C22H23F3N4O5,C1=CC(=CC=C1C2=NC=CN2C(F)(F)F)OCC(CNCCOC3=CC(=C(C=C3)O)C(=O)N)O,-5.347037162325,-1.031311493395,4.31572566893
20255125,505.54408,C22H27N5O7S,CN1C(=NC(=N1)C2=CC=C(C=C2)OCC(CNCCOC3=CC(=C(C=C3)O)C(=O)N)O)S(=O)(=O)C,-5.366085131859999,-1.15376272612,4.212322405739999
20255126,505.54408,C22H27N5O7S,CN1C(=NC(=N1)S(=O)(=O)C)C2=CC=C(C=C2)OCC(CNCCOC3=CC(=C(C=C3)O)C(=O)N)O,-5.439555871495,-1.1809741111700003,4.258581760325
20255129,522.5167696,C25H29F3N4O5,CC(C)N1C=C(N=C1C2=CC=C(C=C2)OCC(CNCCOC3=CC(=C(C=C3)O)C(=O)N)O)C(F)(F)F,-5.6055453203,-1.3877806375499997,4.21776468275
20255130,277.3172,C18H15NO2,C1=CC=C(C=C1)COC2=CC=C(C=C2)C3=CC=CC(=O)N3,-5.5728916582400005,-1.0884554020000001,4.48443625624
20255132,633.0577896,C31H32ClF3N4O5,CC1=CC(=NC(=N1)C2=CC=C(C=C2)OCC(CN(CCOC3=CC(=C(C=C3)O)C(=O)N)CC4=CC=CC=C4)O)C(F)(F)F.Cl,-5.635477843855,-1.6217985489800002,4.013679294875
20255133,596.5968496,C31H31F3N4O5,CC1=CC(=NC(=N1)C2=CC=C(C=C2)OCC(CN(CCOC3=CC(=C(C=C3)O)C(=O)N)CC4=CC=CC=C4)O)C(F)(F)F,-5.26268186867,-1.673500180575,3.5891816880949996
20255134,427.4537,C21H25N5O5,CN1C=NC(=N1)C2=CC=C(C=C2)OCC(CNCCOC3=CC(=C(C=C3)O)C(=O)N)O,-5.281729838205,-0.97416758479,4.307562253415
64883452,294.4323,C17H30N2O2,CCCCCCCCN1C(CC(=O)NC(C1=O)C2CC2)C,-6.261339700005,0.27211385050000025,6.533453550505
64883453,272.3422,C16H20N2O2,CC1CC(=O)NC(C(=O)N1CC2=CC=CC=C2)C3CC3,-6.315762470105001,-0.17415286431999988,6.141609605785001
64883454,278.36992,C14H18N2O2S,CC1CC(=O)NC(C(=O)N1CC2=CC=CS2)C3CC3,-6.185147821865,-0.3591902826600002,5.825957539205
64883455,284.39442,C15H28N2O3,CCC1(C(=O)N(CCC(=O)N1)CCOCCC(C)C)C,-6.103513666715,-0.36191142116499986,5.74160224555
64883457,254.32538,C13H22N2O3,CCC1(C(=O)N(CCC(=O)N1)CC2CCOC2)C,-6.299435639075001,-0.5796025015649997,5.719833137510001
64883458,296.2860696,C12H19F3N2O3,CCC1(C(=O)N(CCC(=O)N1)CCOCC(F)(F)F)C,-6.212359206915,-0.43266102229500003,5.77969818462
64883459,290.35748,C16H22N2O3,CCC1(C(=O)N(CCC(=O)N1)CC2=CC=CC=C2OC)C,-5.972899018475,-0.3918439447199997,5.581055073755
64883460,300.80428,C13H17ClN2O2S,CCC1(C(=O)N(CCC(=O)N1)CC2=CC=C(S2)Cl)C,-6.196032375885,-0.7619187814000004,5.434113594485
64883461,256.34126,C13H24N2O3,CCC1(C(=O)N(C(CC(=O)N1)C)CCOC)CC,-6.092629112695,-0.5279008699699999,5.564728242725
64883462,282.37854,C15H26N2O3,CCC1(C(=O)N(C(CC(=O)N1)C)CC2CCCO2)CC,-6.04636975811,-0.31293092807499967,5.733438830035
64883463,292.37666,C15H24N4O2,CCC1(C(=O)N(C(CC(=O)N1)C)CC2=CN(N=C2)C)CC,-6.051812035119999,-0.5605545320300003,5.491257503089999
64883464,296.44818,C17H32N2O2,CCCCCCCCN1CCC(=O)NC(C1=O)(CC)CC,-6.26950311552,0.24218132694500039,6.5116844424650004
64883465,274.35808,C16H22N2O2,CCC1(C(=O)N(CCC(=O)N1)CC2=CC=CC=C2)CC,-6.196032375885,-0.5850447785749999,5.61098759731
64883466,280.3858,C14H20N2O2S,CCC1(C(=O)N(CCC(=O)N1)CC2=CC=CS2)CC,-6.152494159805,-0.5659968090399996,5.586497350765001
64883469,308.43896,C16H24N2O2S,CCC1=CC=C(S1)CN2CCC(=O)NC(C2=O)(CC)CC,-6.005552680535001,-0.3673536981750001,5.6381989823600005
64883470,218.25176,C12H14N2O2,CC1C(=O)NC(C(=O)N1)(C)C2=CC=CC=C2,-6.5688283510700005,-0.3401423131249999,6.228686037945001
64883471,210.27282,C11H18N2O2,CC1C(=O)NC(C(=O)N1)C2CCCCC2,-6.587876320605,0.28027726601500014,6.86815358662
64883473,212.2887,C11H20N2O2,CCCC1C(=O)NC(C(=O)N1)C(C)CC,-6.61236656715,0.2911618200349997,6.903528387184999
64883475,212.2887,C11H20N2O2,CCCC1C(=O)NC(C(=O)N1)C(C)(C)C,-6.683116168280001,0.1306146482399999,6.813730816520001
64883476,232.27834,C13H16N2O2,CCCC1C(=O)NC(C(=O)N1)C2=CC=CC=C2,-6.598760874625,-0.4000073602349996,6.198753514390001
64883478,212.2887,C11H20N2O2,CCCC1C(=O)NC(C(=O)N1)(CC)CC,-6.707606414825,0.21496994189500018,6.9225763567200005
64883479,210.27282,C11H18N2O2,CCCC1C(=O)NC2(CCCC2)C(=O)N1,-6.53617468901,0.3428634516300004,6.8790381406400005
64883480,224.2994,C12H20N2O2,CCCC1C(=O)NC2(CCCCC2)C(=O)N1,-6.530732412,0.36191142116499986,6.892643833165
64883481,238.32598,C13H22N2O2,CC(C)C1C(=O)NC(C(=O)N1)C2CCCCC2,-6.631414536685,0.11973009422000036,6.751144630905
64883483,210.27282,C11H18N2O2,CC(C)C1C(=O)NC(C(=O)N1)(C)C2CC2,-6.48175191891,0.3782382521949996,6.859990171104999
64883484,246.30492,C14H18N2O2,CC(C)C1C(=O)NC(C(=O)N1)(C)C2=CC=CC=C2,-6.560664935555001,-0.3401423131249999,6.220522622430001
64883490,218.25176,C12H14N2O2,CCC1C(=O)NC(C(=O)N1)C2=CC=CC=C2,-6.6695104757550006,-0.5279008699699999,6.141609605785001
64883492,210.27282,C11H18N2O2,CCC1C(=O)NC2(CCCCC2)C(=O)N1,-6.517126719475,0.4136130527599997,6.9307397722349995
64883494,232.27834,C13H16N2O2,CCC1C(=O)NC(C(=O)N1)(C)C2=CC=CC=C2,-6.55794379705,-0.3455845901350001,6.212359206915
64883495,246.30492,C14H18N2O2,CC(C)(C)C1C(=O)NC(C(=O)N1)C2=CC=CC=C2,-6.61780884416,-0.5115740389400001,6.10623480522
100989335,416.55188,C28H32O3,CC(C)O[C@H](C1=CC=CC=C1)C(=O)O[C@@H]2CCCC[C@H]2CC3=CC=CC4=CC=CC=C43,-5.69262175246,-0.9251870916999998,4.76743466076
100989336,436.6261,C29H40O3,CC(C)C1=CC=C(C=C1)C(C)(C)[C@H]2CCCC[C@@H]2OC(=O)[C@@H](C3=CC=CC=C3)OC(C)C,-6.255897422995,-0.25034474246000027,6.005552680535
100989337,436.6261,C29H40O3,CC(C)C1=CC=C(C=C1)C(C)(C)[C@@H]2CCCC[C@H]2OC(=O)[C@@H](C3=CC=CC=C3)OC(C)C,-6.17698440635,-0.15510489478499956,6.021879511565
100989338,450.65268,C30H42O3,CC(C)O[C@H](C1=CC=CC=C1)C(=O)O[C@H]2CCCC[C@@H]2C(C)(C)C3=CC=C(C=C3)C(C)(C)C,-6.1361673287750005,-0.3864016677100004,5.749765661065
100989339,450.65268,C30H42O3,CC(C)O[C@H](C1=CC=CC=C1)C(=O)O[C@@H]2CCCC[C@H]2C(C)(C)C3=CC=C(C=C3)C(C)(C)C,-6.2014746528949996,-0.2693927119949997,5.9320819409
100989340,470.64232,C32H38O3,CC(C)O[C@H](C1=CC=CC=C1)C(=O)O[C@H]2CCCC[C@@H]2C(C)(C)C3=CC=C(C=C3)C4=CC=CC=C4,-6.108955943725,-0.4272187452849998,5.6817371984400005
100989341,470.64232,C32H38O3,CC(C)O[C@H](C1=CC=CC=C1)C(=O)O[C@@H]2CCCC[C@H]2C(C)(C)C3=CC=C(C=C3)C4=CC=CC=C4,-6.010994957545001,-0.3918439447199997,5.619151012825001
100989342,478.70584,C32H46O3,CC(C)C1=CC(=CC(=C1)C(C)(C)[C@H]2CCCC[C@@H]2OC(=O)[C@@H](C3=CC=CC=C3)OC(C)C)C(C)C,-6.285829946550001,-0.14149920226000035,6.14433074429
100989343,478.70584,C32H46O3,CC(C)C1=CC(=CC(=C1)C(C)(C)[C@@H]2CCCC[C@H]2OC(=O)[C@@H](C3=CC=CC=C3)OC(C)C)C(C)C,-6.283108808045,-0.26667157349000004,6.016437234555
100989344,444.60504,C30H36O3,CC(C)O[C@H](C1=CC=CC=C1)C(=O)O[C@H]2CCCC[C@@H]2C(C)(C)C3=CC4=CC=CC=C4C=C3,-5.80146729266,-1.009542385355,4.791924907305
100989345,444.60504,C30H36O3,CC(C)O[C@H](C1=CC=CC=C1)C(=O)O[C@@H]2CCCC[C@H]2C(C)(C)C3=CC4=CC=CC=C4C=C3,-5.733438830035,-0.8217838285100001,4.911655001525
100989348,380.51978,C25H32O3,C[C@@H]1CC[C@H]([C@@H](C1)OC(=O)[C@@H](C2=CC=CC=C2)OC)C(C)(C)C3=CC=CC=C3,-6.43277142582,-0.454430130335,5.978341295485
100989349,408.57294,C27H36O3,C[C@@H]1CC[C@H]([C@@H](C1)OC(=O)[C@@H](C2=CC=CC=C2)OC(C)C)C(C)(C)C3=CC=CC=C3,-6.4463771183450005,-0.2829984045199998,6.163378713825001
100989350,352.46662,C23H28O3,CC(C)([C@H]1CCCC[C@@H]1OC(=O)[C@H](C2=CC=CC=C2)O)C3=CC=CC=C3,-6.4763096418999995,-0.4054496372449998,6.070860004655
100989351,380.51978,C25H32O3,CC(C)[C@@H]1CC[C@H]([C@@H](C1)C(C)C2=CC=CC=C2)OC(=O)[C@H](C3=CC=CC=C3)O,-6.3320893011349995,-0.5306220084749995,5.80146729266
100989352,353.41484,C18H11NO3S2,C1=CC=C2C(=C1)C3=CSC(=C3C(=O)O2)N/C=C\C(=O)C4=CC=CS4,-5.67629492143,-1.9320083385499998,3.7442865828800005
100989353,404.3295192,C17H10F6N2OS,CC1=CC(=C(C=C1)OC2=NN=C(S2)C(F)(F)F)C3=CC(=CC=C3)C(F)(F)F,-6.726654384360001,-1.8884701224700002,4.83818426189
100989354,454.3370256,C18H10F8N2OS,CC1=CC(=C(C=C1)OC2=NN=C(S2)C(C(F)(F)F)(F)F)C3=CC(=CC=C3)C(F)(F)F,-6.960672295790001,-1.8558164604099998,5.104855835380001
100989355,432.430636,C18H13F5N2OS2,CC1=CC(=C(C=C1)OC2=NN=C(S2)C(F)(F)SC)C3=CC(=CC=C3)C(F)(F)F,-6.683116168280001,-1.5646546403750001,5.1184615279050005
100989356,382.4231296,C17H13F3N2OS2,CC1=CC(=C(C=C1)OC2=NN=C(S2)SC)C3=CC(=CC=C3)C(F)(F)F,-6.000110403525,-0.9115813991749997,5.088529004350001
100989357,421.383096,C21H12F5NOS,C1=CC=C2C(=C1)N=C(S2)OC3=C(C=C(C=C3)C(F)F)C4=CC(=CC=C4)C(F)(F)F,-6.285829946550001,-1.363290391005,4.922539555545001
100989358,397.4128696,C22H14F3NOS,C=CC1=CC(=C(C=C1)OC2=NC3=CC=CC=C3S2)C4=CC(=CC=C4)C(F)(F)F,-6.081744558675,-1.2435602967849997,4.83818426189
100989359,401.4015696,C21H14F3NO2S,C1=CC=C2C(=C1)N=C(S2)OC3=C(C=C(C=C3)CO)C4=CC(=CC=C4)C(F)(F)F,-6.13344619027,-1.21907005024,4.91437614003
100989360,413.4122696,C22H14F3NO2S,CC(=O)C1=CC(=C(C=C1)OC2=NC3=CC=CC=C3S2)C4=CC(=CC=C4)C(F)(F)F,-6.31848360861,-1.7660188897450002,4.552464718865
100989361,399.3856896,C21H12F3NO2S,C1=CC=C2C(=C1)N=C(S2)OC3=C(C=C(C=C3)C=O)C4=CC(=CC=C4)C(F)(F)F,-6.34569499366,-1.9510563080849996,4.394638685575
100989362,396.3850496,C21H11F3N2OS,C1=CC=C2C(=C1)N=C(S2)OC3=C(C=C(C=C3)C#N)C4=CC(=CC=C4)C(F)(F)F,-6.435492564325,-1.7905091362899999,4.644983428035
100989363,363.3966496,C19H16F3NOS,CC1=CC(=C(C=C1)OC2=NC(=C(S2)C)C)C3=CC(=CC=C3)C(F)(F)F,-5.6463623978749995,-0.9605618922649999,4.68580050561
100989364,405.8206496,C20H11ClF3NOS,C1=CC=C2C(=C1)N=C(S2)OC3=C(C=C(C=C3)Cl)C4=CC(=CC=C4)C(F)(F)F,-6.21508034542,-1.3905017760550002,4.824578569364999
100989365,367.3637496,C22H16F3NO,CC1=CC=CC=C1C2=NC3=C(O2)C(=CC(=C3)C)C4=CC(=CC=C4)C(F)(F)F,-5.983783572495001,-1.6626156265549996,4.321167945940001
100989366,416.3731496,C20H11F3N2O3S,C1=CC=C2C(=C1)N=C(S2)OC3=C(C=C(C=C3)[N+](=O)[O-])C4=CC(=CC=C4)C(F)(F)F,-6.506242165455,-2.5007262860949995,4.005515879360001
9857113,287.33362,C15H13NO3S,C1CSC(=N1)C2=CC3=C(C=C2)C=C(C=C3)OCC(=O)O,-6.03548520409,-1.6054717179500004,4.43001348614
9857114,287.33362,C15H13NO3S,CCOC1=CC2=C(C=C1)N=C(S2)C3(C=CC(=O)C=C3)O,-5.951129910435,-2.02452704772,3.9266028627150003
9857115,287.33692,C14H13N3O2S,C1=CC(=CC(=C1)O)C2=C/C(=C/NNC(=S)N)/C(=O)C=C2,-5.64908353638,-2.2612660976549996,3.3878174387250004
9857116,287.33692,C14H13N3O2S,C1=CC(=CC=C1C2=C/C(=C/NNC(=S)N)/C(=O)C=C2)O,-5.52391116515,-2.185074219515,3.338836945635
9857117,287.34022,C13H13N5OS,C1CNC(=O)C2=NC3=CC=CC=C3C2=C1NNC(=S)N,-6.070860004655,-2.46535148553,3.605508519125
9857118,287.352,C14H25NO5,CC(C)(C)CC(=O)O[C@H]1CN2CC[C@@H](C2[C@H]([C@@H]1O)O)O,-6.1143982207350005,-0.18231627983499976,5.932081940900001
9857119,287.35354,C17H21NO3,CC1=CC=C(C=C1)N2C(C(=C(C2=O)O)C(=O)C)C(C)(C)C,-5.766092492095,-1.880306706955,3.88578578514
9857120,287.3553,C13H25N3O4,CC(C)C[C@@H](C(=O)O)NC(=O)[C@H](C(C)C)NC(=O)CN,-6.59603973612,-0.24218132694500039,6.3538584091749994
9857121,287.35838,C19H17N3,C1C(CN2C1=NC(=CC2=N)C3=CC=CC=C3)C4=CC=CC=C4,-5.48581522608,-1.1374358950900003,4.348379330989999
9857122,287.37998,C15H17N3OS,C1CN2CCC1[C@H](C2)NC(=O)C3=CC4=C(C=C3)C=NS4,-5.80690956967,-1.5320009783149997,4.2749085913550005
9857123,287.37998,C15H17N3OS,C1CN2CCC1[C@H](C2)NC(=O)C3=CC4=C(C=C3)N=CS4,-5.755207938075,-1.3388001444599995,4.416407793615001
9857125,287.3966,C18H25NO2,CC1CCCC(C1(C2=CC(=CC=C2)OC#C)O)CN(C)C,-5.782419323125,-0.26667157349000004,5.515747749635
9857126,287.6648696,C13H9ClF3NO,C1=CC(=CC=C1/C=C/C2=NC(=CO2)CCl)C(F)(F)F,-6.23684945346,-2.0082002166899997,4.22864923677
9857127,287.72424,C13H6ClN3OS,C1=CC(=CC=C1C#N)C2=NOC(=N2)C3=C(C=CS3)Cl,-6.704885276320001,-2.3973230229049998,4.307562253415001
9857128,288.2043328,C10H8F4N6,C1=CC(=C(C=C1N=NC2C(=NN=C2N)N)C(F)(F)F)F,-5.123903804915,-2.48712059357,2.636783211345
9857129,288.2273632,C15H9FO5,C1=CC(=C(C=C1C2=CC(=O)C3=C(O2)C(=C(C=C3)O)O)F)O,-5.94296649492,-1.580981471405,4.361985023515
9857130,288.2656096,C13H15F3N2O2,C1CN2CCC1C(C2)NC(=O)C3=CC=C(O3)C(F)(F)F,-5.7688136305999995,-1.5864237484150001,4.182389882184999
9857131,288.29854,C15H16N2O4,CC1=C(NC2=C1C(=O)C(=C(C2=O)N3CC3)C)COC(=O)C,-5.782419323125,-2.506168563105,3.2762507600199995
9857132,288.30184,C14H16N4O3,COC1=NC=C(C=C1)C2=NOC(=C2C(=O)NCC3CC3)N,-5.820515262195,-0.8598797675799998,4.960635494615
9857133,288.30338,C17H12N4O,C1=CC(=CN=C1)C2C3=C(C4=C(C=C3)NC=C4)OC(=C2C#N)N,-5.632756705349999,-0.8217838285100001,4.810972876839999
9857134,288.30668,C16H12N6,C1=CC=C(C=C1)C2=C(C3=C(NN=C3N=N2)N)C4=CC=CC=N4,-5.673573782925,-2.0218059092150003,3.6517678737099994
9857135,288.31838,C15H12O4S,C1=CC(=CC(=C1)C(=O)O)C2=C(C=C(C=C2)CS)C(=O)O,-6.55794379705,-1.3823383605399995,5.175605436510001
9857136,288.3449,C15H20N4O2,CC(C)(CNC1=NC(=CN=C1)C2=CC(=CN=C2)OC)CO,-5.81235184668,-1.385059499045,4.427292347635
9857137,288.3449,C15H20N4O2,CCCCN1C=C(N=C1)C(CC2=CN=C(C=C2)N)C(=O)O,-5.5728916582400005,-0.4081707757500004,5.16472088249
9857138,288.38788,C14H12N2OS2,C1CN2C(=C(SC2=N1)CO)C3=C4C=CSC4=CC=C3,-5.047711926775,-1.0993399560199997,3.9483719707550007
9857139,288.39118,C13H12N4S2,CC1=CC=C(S1)/C=N/NC2=NC=NC3=C2SC=C3C,-5.417786763455,-1.6871058731000002,3.730680890355
9857140,288.4111,C15H20N4S,CC1CCN(CC1)C2=NC(=NS2)NCC3=CC=CC=C3,-5.30077780774,-0.21769108039999985,5.08308672734
9857142,288.68586,C14H9ClN2O3,C1=CC(=CC=C1OC2=C3C=C(OC3=CN=C2)C(=O)N)Cl,-6.24773400748,-1.9347294770549999,4.313004530425
9857143,288.73222,C14H13ClN4O,C1=CC(=CC=C1C#CC2=CN=C(N=C2NCCO)N)Cl,-5.314383500265,-1.2870985128650005,4.0272849874
9857145,289.28506,C11H19N3O6,CC(C)[C@@H](C(=O)N[C@@H](CC(=O)O)C(=O)O)NC(=O)CN,-6.48175191891,-0.8816488756199998,5.60010304329
52916719,267.3639,C15H25NO3,CCCCNC(=O)/C=C/C1C[C@@H]2[C@H](C1)OC(O2)(C)C,-6.48175191891,-0.6176984406350003,5.864053478274999
52916720,251.32144,C14H21NO3,CC1(O[C@@H]2CC(C[C@@H]2O1)/C=C/C(=O)NC3CC3)C,-6.1361673287750005,-0.6911691802700002,5.444998148505
52916721,227.25698,C11H17NO4,CC1(O[C@@H]2CC(C[C@@H]2O1)/C=C/C(=O)NO)C,-6.29127222356,-1.15376272612,5.13750949744
52916722,279.3746,C16H25NO3,CC1(O[C@@H]2CC(C[C@@H]2O1)/C=C/C(=O)N3CCCCC3)C,-6.168820990835,0.23946018843999983,6.408281179275
52916724,247.28968,C14H17NO3,C1[C@H]([C@H](CC1/C=C/C(=O)NC2=CC=CC=C2)O)O,-5.804188431165,-1.0884554020000001,4.7157330291649995
52916728,227.30004,C12H21NO3,CCCCNC(=O)/C=C/C1C[C@H]([C@H](C1)O)O,-6.582434043595001,-0.7564765043900001,5.8259575392050005
52916734,491.96604,C27H26ClN3O4,C1CN(CCN1CC(=O)O)C(C2=CC=CC=C2)C(=O)NC3=C(C=C(C=C3)Cl)C(=O)C4=CC=CC=C4,-6.130725051765,-2.152420557455,3.97830449431
52916735,490.98128,C27H27ClN4O3,C1CN(CCN1CC(=O)N)C(C2=CC=CC=C2)C(=O)NC3=C(C=C(C=C3)Cl)C(=O)C4=CC=CC=C4,-5.9348030794049995,-2.0517384327699997,3.883064646635
52916736,533.06102,C30H33ClN4O3,CC(C)NC(=O)CN1CCN(CC1)C(C2=CC=CC=C2)C(=O)NC3=C(C=C(C=C3)Cl)C(=O)C4=CC=CC=C4,-5.2354704836199994,-2.059901848285,3.1755686353349994
52916737,505.05092,C29H33ClN4O2,CN(C)CCN1CCN(CC1)C(C2=CC=CC=C2)C(=O)NC3=C(C=C(C=C3)Cl)C(=O)C4=CC=CC=C4,-5.178326575015,-1.9592197236,3.2191068514150003
