smiles,gw_homo,gw_lumo,gw_gap,pred_homo,pred_lumo,pred_gap,delta_homo,delta_lumo,delta_gap
"N#C/C(=C\c1c[nH]c2c1cccc2)/C(=O)OC	
",-7.8879,-1.0767,6.8112,-5.870553,-2.016121,3.848754,-2.0173469833374025,0.9394209106445313,2.9624460708618168
"C/C(=C\1/C(=O)/C(=C(/C(C)(C)C)\C)/C1=O)/C(C)(C)C	
",-8.314,-1.6295000000000002,6.6845,-6.2739544,-1.7520342,4.5227757,-2.040045608520508,0.12253418731689436,2.161724349975586
"O=C1O[C@@H](S[C@]1(Cc1ccccc1)c1ccccc1)C(C)(C)C	
",-8.3208,0.5776,8.8984,-6.117092,-0.6411353,5.463261,-2.203707867431641,1.218735275363922,3.4351388725280767
"C=CC[C@]1(C)C(=C([C@@H]([C@H]1O)OC)OC)C(=O)OCC	
",-8.2077,0.4788,8.6865,-6.1432757,-0.6511877,5.475355,-2.0644242622375497,1.1299877179145814,3.211144851684571
"O[C@@H]1C[C@H]2C[C@H]3[C@@H]([C@H]2[C@H]2O[C@]1(C)[C@@H]1C=CC[C@H]21)CCC3	
",-8.7064,1.5893000000000002,10.2957,-6.172776,0.50921685,6.676077,-2.5336237777709965,1.0800831549644472,3.619623110961914
"CO[C@@]1(C)O[C@@H](C(=O)O[C@]1(C)OC)[C@H]1CCOC(=O)[C@@H]1[C@@H](c1ccccc1)O	
",-8.9194,0.5766,9.495999999999999,-6.5594883,-0.40422207,6.1447353,-2.3599117034912105,0.9808220711708069,3.3512646636962877
"O=CN[C@H]1C=C2CC[C@@H]3[C@@H]([C@]2([C@H]([C@@H]1O)O)C)C(=O)C[C@]1([C@H]3CCC21OCCO2)C	
",-8.6205,0.4208,9.0413,-6.2408056,-0.5440293,5.6835804,-2.3796943740844725,0.9648292954444886,3.3577196014404294
"O=C([C@H]1CC[C@@H]2[C@]1(C)CC[C@H]1[C@H]2CC[C@@H]2[C@]1(C)CCCC2)NC(C)(C)C	
",-8.7177,1.2859,10.0036,-6.3097553,0.7881164,7.0983543,-2.407944674682618,0.4977836045265198,2.905245660400391
"c1ccc(cc1)[C]1c2ccc(s2)/C=C\c2ccc(s2)[C](c2sc(/C=C\c3sc1cc3)cc2)c1ccccc1	
",-5.8962,-1.9169,3.9793000000000003,-5.1175823,-1.7610667,3.3593402,-0.7786176788330081,-0.15583332481384282,0.6199598091125491
"CNC(=S)N([C@@H]1OC(=O)c2c1cccc2)C	
",-7.9541,-0.3276,7.6265,-5.2284403,-1.6743753,3.5386934,-2.7256597152709965,1.3467752956390382,4.087806571960449
"CCOC(=O)C1=C(N)N(C(=C([C@H]1c1ccc(cc1)Cl)C(=O)OC)C(=O)OC)c1cccc2c1cccc2	
",-7.4546,-0.7433000000000001,6.7113,-5.371964,-1.5969279,3.7709408,-2.0826360221862794,0.8536278812408447,2.940359219360351
"COc1ccc(cc1[C@@H](C(=O)N1[C@@H]2C[C@@H]3C([C@@]2(CS1(=O)=O)CC3)(C)C)O)C(C)(C)C	
",-7.7007,0.6033000000000001,8.304,-5.9159126,-0.5664613,5.334576,-1.7847873718261722,1.1697613246917724,2.96942387008667
"COc1c2C=CC(Oc2c(c2c1C=CC(O2)(C)C)CCCOC(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O)(C)C	
",-7.1127,-1.8414000000000001,5.2713,-5.169679,-2.9865437,2.1966336,-1.9430208351135256,1.1451436553955077,3.0746664226531983
"COC(=O)C(=C)[C@H](C(S(=O)(=O)c1ccccc1)S(=O)(=O)c1ccccc1)c1ccc(cc1)C(C)C	
",-8.3346,-0.3546,7.98,-6.396068,-1.5440868,4.850191,-1.9385319038391113,1.1894868139266968,3.1298088836669926
"CSc1nc(/N=C/N(C)C)cc(n1)Cl	
",-7.8945,-0.1807,7.7138,-5.9291577,-1.3327353,4.580166,-1.9653422660827635,1.1520353000640868,3.1336341369628906
"COc1ccc(cc1NS(=O)(=O)c1ccc(cc1)N(=O)=O)OC	
",-7.9811,-1.5902,6.390899999999999,-5.7821236,-2.8438532,2.95759,-2.1989764343261715,1.253653235244751,3.4333098968505853
"CCOC(=O)/C(=C\C(=O)C)/N(OC)C	
",-8.1686,0.1288,8.2974,-6.2866483,-1.2446063,5.030881,-1.881951726531982,1.3734062564849854,3.266519071960449
"COC(=O)[C@]1(C)CCC[C@]2([C@H]1CC[C@@]13[C@@H]2C[C@@H](C(=C1)C(C)C)[C@@H]1[C@H]3C(=O)OC1=O)C	
",-8.8742,0.8779,9.7521,-6.5523024,-0.657709,5.8906164,-2.321897639465332,1.535609002494812,3.861483583068848
"O=C1CC[C@@]2([C@H]1CC(=C2c1ccccc1)C(=O)N)O	
",-8.8443,-0.3624,8.481900000000001,-6.337672,-1.0192552,5.3105235,-2.5066277664184575,0.6568551612854003,3.1713764900207533
"N#Cc1ccc(cc1)[C@H](C(CC(=O)c1ccccc1)(C)C)C(c1ccccc1)c1ccccc1	
",-8.312,-0.6278,7.6842,-6.4337206,-1.5348747,4.8944883,-1.8782794113159174,0.907074677658081,2.789711665344238
"COc1ccc(cc1)N1C(=O)[C@H]([C@H]1[C@H]1O[C@H]2[C@@H]([C@H]1OCc1ccccc1)OC(O2)(C)C)Oc1ccccc1	
",-7.3149,0.5670000000000001,7.8819,-5.392334,-0.5067999,4.8825507,-1.9225660156249997,1.073799876689911,2.9993492835998534
"c1ccc(cc1)[C@@H]1C[C@H]1[C@@H]1[C@@]2([C@@]1(c1ccccc1)[C@H]1C[C@@H]2C=C1)[C@@H]1C[C@H]1c1ccccc1	
",-7.7993,0.8861,8.6854,-5.7344294,-0.24557073,5.4940076,-2.0648706405639645,1.131670734143257,3.1913924125671382
"CCCCCCCCCCCC[C@H]([C@H]1CC[C@@H](O1)[C@H]1CCC(=O)O1)O	
",-9.5243,1.8207,11.345,-6.6534452,0.19500881,6.8388453,-2.870854756164551,1.6256911856651306,4.506154747009278
"O=C1[C](N2[CH]c3ccc4c(c3[C@H](C2)c2ccccc2)cccc4)C(=O)c2c1cccc2	
",-6.8199000000000005,-1.7598,5.0601,-5.6031075,-2.2729714,3.3326952,-1.2167925476074224,0.5131713916778564,1.7274047542572024
"Cc1ccc(cc1)S(=O)(=O)/N=c\1/[nH]ccc(c1)C	
",-8.041,-0.3966,7.6444,-5.4296403,-1.507594,3.9327745,-2.6113597068786625,1.1109939893722534,3.711625456237793
"COC(=O)[C@@]([C@@H](c1ccc(cc1N(=O)=O)N(=O)=O)O)(c1ccccc1)OCc1ccccc1	
",-8.8528,-1.5618,7.291,-6.7010403,-2.9010625,3.8103788,-2.1517597320556643,1.3392624885559081,3.480621210098267
"C#Cc1ccc(cc1)NC(=O)Nc1ccccc1	
",-7.7196,0.1633,7.882899999999999,-5.5680285,-0.7712109,4.7862577,-2.1515715499877928,0.9345109088897705,3.09664225616455
"CC(=O)N1N=Nc2c(C1)cccc2C(F)(F)F	
",-8.9162,-1.1725,7.7437,-6.5480127,-1.9415892,4.6063876,-2.3681872665405272,0.7690892362594604,3.137312384796142
"O=C1[C@H]2CCCC[C@H]2CC(=O)[C@@H]2C([C@H]1CC1(OCCO1)C2)(C)C	
",-8.7292,0.521,9.250200000000001,-6.328178,-0.55873203,5.772045,-2.40102207107544,1.0797320327758788,3.4781548645019544
"CCOc1ccccc1N1CCN(CC1)C[C@@H](CN1C(=O)N/C(=C\c2ccc(cc2)Cl)/C1=O)O	
",-7.1175,-1.3388,5.7787,-5.207354,-1.8993498,3.319515,-1.9101459312438962,0.5605498086929321,2.4591850101470945
"N#C/C(=C/1\CCCO1)/c1nc2c(n1C)cccc2	
",-7.8245000000000005,-0.0245,7.800000000000001,-5.68082,-1.4297373,4.2478585,-2.143680011749268,1.4052373294830323,3.552141475677491
"O=CNC(c1ccccc1)c1ccccc1	
",-8.7227,0.6679,9.3906,-6.4335184,-0.42033982,6.006876,-2.2891815902709958,1.088239822769165,3.38372400817871
"COC(=O)[C@@H]1[C@H](O)C(=O)N2[C@H]1c1ccccc1CC2	
",-8.8468,0.6787000000000001,9.525500000000001,-6.4805584,-0.47692657,5.990435,-2.366241604614258,1.1556265651702882,3.5350648765563975
"CCOC(=O)[C@H]1OC(O[C@]21C(=O)N([C@@H]2c1ccc(cc1)OC)c1ccc(cc1)OC)(C)C	
",-7.5153,0.4541,7.9694,-5.224085,-0.42330182,4.8024335,-2.2912151458740233,0.8774018159866332,3.1669665092468264
"FC[C@@H](C[S@@](=O)c1ccc(cc1)C)O	
",-8.3858,0.5119,8.8977,-6.0862103,-0.71407306,5.3627787,-2.2995897491455075,1.2259730619430542,3.5349213363647465
"O[C@@H](C(F)F)C[S@@](=O)c1ccc(cc1)C	
",-8.5501,0.3775,8.9276,-6.1490164,-0.7730558,5.3693476,-2.401083619689942,1.1505557918548583,3.55825242767334
"COC(=O)[C@H]([C@H](C(=O)OC)C)NC1(c2ccccc2)c2ccccc2c2c1cccc2	
",-7.7005,-0.0881,7.6124,-5.7364035,-0.9302505,4.801457,-1.9640965347290038,0.8421505254745484,2.8109430717468262
"c1ccc(cc1)n1c(c2ccccn2)c(c2c1cccc2)c1c(c2ccccn2)n(c2c1cccc2)c1ccccc1	
",-6.5806000000000004,-0.2661,6.314500000000001,-4.9132147,-1.1165614,3.7977328,-1.6673853164672856,0.8504614128112793,2.5167671699523932
"CC(=O)O[C@H]1[C@H](CCC2=C[C@H](OC2=O)[C@@]2([C@@H](C(=O)/C=C(\C1=O)/C)C2)C)C(=C)C	
",-9.0925,-0.8986000000000001,8.1939,-6.559988,-2.3697355,4.2005515,-2.5325119781494134,1.4711354793548583,3.9933484901428216
"O=c1c2cc3c(=O)n(c(=O)c3cc2c(=O)n1c1ccccc1C(C)(C)C)c1ccccc1C(C)(C)C	
",-8.9358,-2.1281,6.8077000000000005,-6.738147,-3.3023012,3.4315758,-2.1976532180786137,1.1742011684417726,3.376124224853516
"N#CC(=C1CC[C@H]2[C@@H]1CCC2=C(C#N)C#N)C#N	
",-10.2857,-1.5296,8.7561,-7.5704393,-2.8632934,4.6984696,-2.7152606613159183,1.333693409347534,4.057630361175537
"O=N(=O)c1ccc(cc1)c1c(cc2c(c1c1ccccc1)cc(cc2)N(=O)=O)c1ccccc1	
",-8.2337,-1.5789,6.654800000000001,-6.5283065,-2.4898062,4.043312,-1.7053935157775886,0.9109061752319336,2.6114879272460945
"C1CC2=N[CH][C](C=N2)CCC2=N[CH][C]1C=N2	
",-8.9751,-0.2093,8.765799999999999,-6.324418,-1.555212,4.7603354,-2.6506819320678705,1.3459120208740234,4.005464554595946
"CC[C@@H]([C@@H](C(=S)NC(C(=O)NCC(=O)OC)(C)C)NC(=O)OCc1ccccc1)C	
",-7.9479,0.0315,7.9794,-5.4637194,-0.7766729,4.687516,-2.4841806320190427,0.808172899723053,3.291883787536621
"COC[C@H](C(=C=C(C(C)(C)C)C(=C=C([C@H](COC)O)C)C(C)(C)C)C)O	
",-7.75,0.8317,8.5817,-6.1012535,-0.20692873,5.911724,-1.6487464904785156,1.0386287300109864,2.669975909423828
"ClC1=C(Cl)[C@](C(=C1Cl)Cl)(Cl)Cc1ccc2c(c1)[C@@H]1[C@H]([C@H]3[C@@H]2[C@@]2(Cl)C(=C([C@@]3(C2(Cl)Cl)Cl)Cl)Cl)[C@]2(C([C@]1(Cl)C(=C2Cl)Cl)(Cl)Cl)Cl	
",-8.4536,-1.2219,7.2317,-6.3183346,-1.8556119,4.4583473,-2.1352654205322263,0.6337119203567505,2.7733526794433594
"O=C(NCC(=O)NC(C(=S)N(c1ccccc1)C)(C)C)OCc1ccccc1	
",-7.6331,-0.0078000000000000005,7.6253,-5.373207,-0.7114814,4.6649585,-2.2598929077148435,0.7036813923835754,2.9603415229797365
"N#Cc1c(=O)oc(cc1N(C)C)c1ccccc1	
",-8.0413,-1.2102,6.831099999999999,-5.9341836,-2.0767882,3.8673368,-2.1071164024353024,0.8665881870269776,2.9637632499694817
"COC(=O)[C@@]1(C)C[C@@]2(C)C3=C([C@]1(C)n1n2c(=O)n(c1=O)c1ccccc1)CN(C3)S(=O)(=O)c1ccc(cc1)C	
",-8.1425,0.13490000000000002,8.2774,-5.8364735,-1.13089,4.700375,-2.3060265350341798,1.2657900117874146,3.5770249198913575
"CO[C@@H]1[C@H]2OC(O[C@H]2O[C@@H]1[C@H]1CC=CC(=O)N1c1ccc(cc1)OC)(C)C	
",-7.6279,0.2866,7.9145,-5.413501,-1.0071788,4.4062595,-2.2143992141723636,1.293778783416748,3.5082404632568363
"CCCC[C@@H]1CC(=O)O[C@H]1O[C@@H]1C[C@H](C)CC[C@H]1C(C)C	
",-9.6522,1.7623000000000002,11.4145,-6.957096,0.15513349,7.1088734,-2.695103900146485,1.6071665142059328,4.30562663269043
"COc1ccc(cc1)c1nn(cc1SC1CCCCC1)c1ccc(cc1N(=O)=O)N(=O)=O	
",-7.7537,-1.8263,5.9274000000000004,-5.782243,-2.836346,2.9509969,-1.9714572250366214,1.010045911026001,2.976403124237061
"CC[C@@]([C@H]1O[C@@H]([C@H](N1S(=O)(=O)c1ccc(cc1)C)C)c1ccccc1)(c1ccccc1)O	
",-8.5437,-0.135,8.4087,-6.1363115,-1.1929095,4.938419,-2.407388468933105,1.0579094791412353,3.470281134796142
"O=C1CC[C@]2(C(=C1)CC[C@@H]1[C@@H]2CC[C@]2([C@H]1C[C@@H]1C[C@H]2c2c(=O)n(C)c(=O)n(c2O1)C)C)C	
",-8.0461,0.0171,8.063199999999998,-6.0203915,-1.2088499,4.8047695,-2.0257085357666007,1.2259499069213866,3.2584304840087874
"CC1(C)[N][C](S[C@]21N=NC(S2)(C(C)(C)C)C(C)(C)C)Cc1ccccc1	
",-8.0145,-0.2605,7.754,-5.6181498,-1.9097205,3.7045913,-2.396350242614746,1.649220540046692,4.049408725738525
"COc1ccc(cc1)N(C(=O)/C=C/c1ccc(cc1)C)OCCC(=O)c1ccccc1	
",-7.1981,-0.7229,6.4752,-5.4146757,-1.6343362,3.7814507,-1.783424287414551,0.9114362331390381,2.6937492515563966
"COC(=O)C1=C(C(=O)OC)[C@H]2[C@@H]1[C@H]1[C@@H]2[C@]2([C@]1(C(=O)OC)[C@H]1[C@@H]2[C@H]2C[C@@H]1CC2)C(=O)OC	
",-9.3083,-0.8693000000000001,8.438999999999998,-6.700568,-1.8204179,4.8962684,-2.6077318008422843,0.9511178810119628,3.5427316322326643
"COC(=O)[C@]12[C@@]34[C@@]51CCCCC[C@@]15[C@]2([C@]41CCCCC3)C(=O)OC	
",-8.1389,1.0374,9.1763,-6.268901,-0.36872408,5.9020386,-1.869999128723144,1.4061240779399873,3.2742614257812495
"COc1cc2c3cc(C)c(cc3CCN3[C@H](c2c(c1OC)OC)c1ccccc1C3=O)C	
",-7.5712,0.3758,7.947,-5.278071,-0.82055306,4.4451976,-2.2931290733337404,1.1963530643463134,3.501802417755127
"CCOC(=O)[C@H](Cc1ccccc1)NC(=O)N[C@H](C(=O)OCC)Cc1ccccc1	
",-8.5395,1.1001,9.6396,-6.454236,-0.19761366,6.248786,-2.085263969421387,1.2977136565208436,3.390814027404785
"O=C(c1cccc2c1c(ccc2)C(c1ccccc1)c1ccccc1)c1ccccc1	
",-7.7438,-0.8155,6.9283,-5.841558,-1.5883577,4.2488656,-1.90224202041626,0.77285768699646,2.6794343955993654
"CC(=O)O[C@H]1CC[C@]2([C@H]([C@H]1C)[C@H]1O[S@](=O)OC[C@H]([C@@H]1CC2)C)C	
",-9.719,1.633,11.352,-6.7964153,-0.055541337,6.7361965,-2.9225846710205072,1.6885413365364075,4.615803482055664
"CS[C@@H](c1ccccc1[S@@](=O)c1ccc(cc1)C)[C@H](c1ccc(cc1)OC)O	
",-8.0648,-0.06380000000000001,8.001,-5.5902643,-0.85483456,4.735288,-2.474535679626465,0.7910345565795899,3.2657118568420405
"CC(=O)CCc1c(c2ccccc2)c2c(n1S(=O)(=O)c1ccc(cc1)C)cccc2	
",-7.4622,-0.2416,7.2206,-5.4488397,-1.4989471,3.9519088,-2.0133603355407717,1.2573471435546875,3.268691173171997
"Clc1ccc2c(c1)c1N(c3ccc(cc3)Cl)C(=O)C(C(=O)c1n2[C@@H]1N(c2ccccc2)C(=O)C1(C)C)(C)C	
",-7.5961,-1.4146,6.1815,-5.850774,-2.0387814,3.8044953,-1.7453261886596678,0.6241814044952392,2.3770046653747556
"O=C1NC[C@H]2N([C@H]1Cc1ccccc1)C1(CCCC1)C(=O)N2CCc1ccccc1	
",-7.9011,0.7053,8.606399999999999,-6.0161886,-0.13921425,5.869937,-1.8849113784790035,0.8445142474651337,2.7364630569457997
"S(Cc1ccncc1)SCc1ccncc1	
",-8.6117,0.0911,8.702800000000002,-6.4883437,-1.1710465,5.3112946,-2.123356284332276,1.262146495437622,3.391505444335939
"N#CC[C@H]1[C@@H]2CCc3c([C@H]2CC[C@]1(C)[C@H](Cc1ccccc1)O)ccc(c3)OC	
",-7.7271,0.7035,8.4306,-5.652693,-0.052167445,5.5959625,-2.0744072052001954,0.7556674454212189,2.8346374755859376
"OC[C@@H]([C@]1(CO)CC[C@H]2C(=CC[C@@H]3[C@]2(C)CC[C@@H](C3(C)C)O)C1)O	
",-8.4217,1.2064,9.6281,-6.202167,0.6586927,6.871782,-2.2195329658508296,0.5477072824478149,2.7563181739807128
"O=C(N(C(=O)c1ccccc1)Cc1ccccc1c1ccccc1)c1ccccc1	
",-8.2633,-0.6437,7.619599999999999,-6.316069,-0.95979714,5.350382,-1.9472308738708488,0.3160971439361572,2.26921814880371
"c1ccc(cc1)n1nnc(c1)c1nnn(c1)c1ccccc1	
",-7.9937000000000005,-0.08220000000000001,7.9115,-5.9941325,-1.4015971,4.5770392,-1.99956748123169,1.3193971422195434,3.3344607582092287
"Nc1ccc2c(c1)SSc1c2ccc(c1)N	
",-6.9385,-0.0915,6.847,-4.8562136,-0.8202761,4.036479,-2.082286430358887,0.7287760815620422,2.810521003723145
"COc1cc2c(cc1OC)CC(=O)NN1[C@]2(O[N][C]1c1ccccc1)c1ccccc1	
",-7.6147,-0.0639,7.5508,-5.453952,-0.6482992,4.8002853,-2.160748164367676,0.5843992172241211,2.750514660644531
"Cc1ccc(cc1)S(=O)(=O)N1[C@@H](OC[C@@]23[C@H]1C[C@H](C3(C)C)CC2)C(=O)c1ccccc1	
",-8.309,-0.5334,7.775599999999999,-6.224598,-1.6181026,4.601493,-2.084402069091796,1.084702550506592,3.1741071182250966
"Cc1ccc(cc1)S(=O)(=O)N1CC2=C(C)[C@@](OC[C@]2(C1)C)(C)C(=O)C	
",-8.7238,0.19990000000000002,8.9237,-6.056096,-1.1618562,4.8919888,-2.6677039230346686,1.361756174468994,4.031711245727539
"COC(=O)/C=C(/c1ccc(cc1)C)\Cl	
",-8.5504,-0.6729,7.8774999999999995,-6.4717436,-1.5040832,4.95862,-2.0786564163208006,0.8311831565856933,2.9188799285888667
"COC(=O)[C@@]([C@@](c1ccccc1)(C(=O)OC)OCc1ccccc1)(c1ccccc1)O	
",-8.5358,0.5668000000000001,9.1026,-6.387412,-0.4546049,5.919388,-2.1483879287719727,1.021404893922806,3.183212182617188
"COC(=O)C1=C(N2C/C=C(\C=C\3/[C@]1(CC2)c1ccccc1N3S(=O)(=O)c1ccc(cc1)C)/C(=C)C)C(=O)OC	
",-7.4052,-0.3492,7.056,-5.26709,-1.4621514,3.7994642,-2.13811015625,1.1129514081954957,3.256535774230957
"Clc1c2ccccc2c(c2c1C(C2(c1ccccc1)c1ccccc1)(C(C)(C)C)C(C)(C)C)Cl	
",-7.7604,-0.6990000000000001,7.0614,-5.5778437,-1.3692073,4.202213,-2.1825563339233396,0.6702072629928588,2.8591871894836425
"O=C1OCCCC[C@H]2O[C@@H]2CC[C@@H]2O[C@H](c3ccc1cc3)[C@H](O2)c1ccccc1	
",-8.8791,-0.4615,8.4176,-6.318768,-1.3605108,4.955024,-2.5603319755554192,0.8990108261108398,3.4625762344360353
"C[C]([C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)[N][N][C]([C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3)C	
",-7.7197,0.6111,8.3308,-5.1344767,1.5469074,6.7020936,-2.5852233383178707,-0.9358074249267578,1.6287063987731933
"CCOC(=O)C(C(=O)OCC)(C(=O)OCC)C[C@@H]1OC(=O)CCC1(C)C	
",-9.6446,1.0079,10.6525,-7.1052384,-0.52817774,6.562182,-2.5393615623474126,1.5360777381896973,4.090318050384521
"CCOC(=O)C1=C(C)N=C2N([C@H]1c1ccc(cc1Cl)Cl)C(=O)[C@@]1(S2)[C@@H](CN([C@]21C(=O)Nc1c2cccc1)C)C(=O)OC	
",-7.8053,-0.9069,6.8984,-5.9266458,-1.6931988,4.230967,-1.8786542442321776,0.7862988000869751,2.6674329551696774
"O/N=C/C1=NC(C)(C)Cc2c1cccc2	
",-8.5207,-0.4153,8.1054,-6.08191,-1.3630359,4.7100286,-2.4387898666381833,0.9477359172821045,3.3953713516235347
"OCC(=O)[C@H]1CC[C@@H]2[C@]1(C)CC[C@H]1[C@H]2CCC2=CC(=O)CC[C@]12C	
",-8.7971,-0.042800000000000005,8.7543,-6.2723045,-1.2184703,5.0542336,-2.524795465087891,1.175670335006714,3.70006644897461
"O=C(c1cccnc1)N/N=C/c1ccco1	
",-7.9096,-0.629,7.2806,-5.668525,-1.5652486,4.087844,-2.241074781036377,0.9362486085891724,3.1927561050415036
"C=CCOc1ccc2c3c1CCC[C@@H]3c1c3[C@H]2CCCc3c(cc1)OCC=C	
",-7.5138,0.7993,8.3131,-5.3037395,-0.007995665,5.2953863,-2.2100604522705076,0.8072956650733948,3.0177136856079105
"COC(=O)C1=C(C(=O)OC)/C(=N/C(C)(C)C)/N2N([C@@H]1c1ccccc1)CCC2=O	
",-8.1198,-1.0727,7.0470999999999995,-5.8023276,-2.0659037,3.7386456,-2.317472367095947,0.9932036636352539,3.3084544464111323
"O=C1CCCC[C@]2([C@H]1[C@H]1C(=O)CCCC[C@]21C#CC(C)(C)C)C#CC(C)(C)C	
",-8.5885,0.9747,9.5632,-6.1951146,-0.5778614,5.609493,-2.393385387420654,1.5525614282608031,3.953707221221924
"CCN(C(=O)c1ccc(c(c1SC(C)C)SC(C)C)C(=O)N(CC)CC)CC	
",-7.7009,-0.153,7.5479,-5.6743116,-1.0627402,4.600789,-2.026588362121582,0.9097402067184448,2.9471109298706057
"N#C[C@@H]1C(=O)N(C)C(=O)[C@@H]([C@@]1(C)CC)C#N	
",-10.4899,-0.2225,10.2674,-7.8222656,-1.8103298,6.017219,-2.6676343750000004,1.587829794883728,4.250180933380127
"O=C1[CH][C]2[C@](C1)(C(=O)OC(C)(C)C)[C@@H](N(C2)S(=O)(=O)c1ccc(cc1)C)C1CCCCC1	
",-8.8462,-0.3745,8.4717,-6.4594383,-1.1464623,5.3116474,-2.3867616760253902,0.771962321281433,3.1600525848388674
"CC1(C)O[C@H]([C@@H](O1)c1cc[nH]n1)c1cc[nH]n1	
",-8.8572,1.6542,10.5114,-6.3827605,0.12301338,6.490465,-2.4744394752502448,1.5311866228103637,4.02093483581543
"O=N(=O)c1ccc[n+](c1c1ncccc1N(=O)=O)[O-]	
",-8.4707,-1.4868999999999999,6.9838000000000005,-6.650849,-2.7696266,3.8913977,-1.8198511344909676,1.2827266174316407,3.0924022853851323
"O=C(c1c(F)c(F)c(c(c1F)F)F)Nc1ccccn1	
",-8.8844,-0.37210000000000004,8.5123,-6.6448336,-1.1331841,5.504611,-2.2395664352416986,0.7610840753555297,3.0076889846801755
"CCOc1ccc2c(c1C(=O)c1ccc(cc1)F)c(c(cc2)OCC)C(=O)c1ccc(cc1)F	
",-7.4765,-0.5961000000000001,6.8804,-5.639052,-1.5991116,4.0392694,-1.8374480857849118,1.0030115570068359,2.8411305526733397
"CC([C@@H](c1ccc(cc1Cl)Cl)CC(=O)N1[C@H]2C[C@H]3C([C@]2(CS1(=O)=O)CC3)(C)C)C	
",-8.5933,0.3859,8.979199999999999,-6.617255,-0.7630283,5.844433,-1.9760447891235344,1.14892832365036,3.134767169189452
"CC(=O)O[C@@H]([C@@H]([C@H](OC(=O)C)COC(=O)C)OC(=O)C)/C=C/[N][N]c1ccc(cc1)C	
",-8.174,-1.2444,6.9296,-5.340848,-0.29100192,5.0459146,-2.8331520309448237,-0.9533980840682983,1.8836853500366209
"[N][N][CH]C(=O)[C@@]1(C)C(=O)[C@H]2[C@@H]1CCCC2	
",-8.9537,-0.2497,8.703999999999999,-6.11796,-1.3354785,4.784107,-2.8357400238037105,1.0857785442352295,3.9198927917480457
"S=C(Nc1ccccc1)OCc1ccncc1	
",-8.2195,-0.020800000000000003,8.1987,-5.8123913,-1.0206616,4.780571,-2.4071087188720703,0.9998615924835205,3.418129016113282
"COC(=O)[C@H]1CCC[C@@H]2[C@H]1[C@H](OC)[C@H]1C(=O)CC[C@]1(CC2)C	
",-8.9138,0.7979,9.7117,-6.314477,-0.3956623,5.908785,-2.59932303314209,1.1935623077392579,3.8029151336669926
"ClCCCC(=O)NC(=S)Nc1ccccc1	
",-7.9969,-0.43360000000000004,7.5633,-5.3096495,-1.2438823,4.0712047,-2.6872505325317384,0.8102822984695435,3.492095337677002
"Oc1cccnc1/N=C(/c1cccnc1)\N	
",-7.5981000000000005,-0.5908,7.007300000000001,-5.563402,-1.2275718,4.331875,-2.03469782409668,0.6367718450546265,2.6754251525878914
"CC1=C(C(=O)OCc2cccnc2)[C@H](C2=C(N1)CCC(C2=O)(C)C)c1cccc(c1F)C(F)(F)F	
",-7.8837,-0.7682,7.1155,-5.8199687,-1.6243721,4.187874,-2.0637312995910646,0.856172124671936,2.9276261596679687
"CO[C@@H]1C=C[C@H](n2c1c(C(=O)c1ccccc1)c(c2C(=O)c1ccccc1)c1ccccc1)OC	
",-7.851,-0.8314,7.0196,-5.753434,-1.4848626,4.263362,-2.097565818786621,0.6534625659942627,2.7562380691528316
"O=C1C[C@@H]2[C@H]([C@@H]3[C@@H]1CN([C@@H](C3)c1ccccc1)S(=O)(=O)c1ccc(cc1)C)C(=O)N(C2=O)c1ccccc1	
",-8.666,-0.0196,8.6464,-6.318542,-1.2731057,5.0396643,-2.3474579963684086,1.2535057405471801,3.6067357315063475
"CCSC([C@@H]1OC(O[C@@H]1[C@H]1OC(O[C@@H]1CO)(C)C)(C)C)SCC	
",-8.1021,1.3464,9.4485,-5.645816,0.6040062,6.2538643,-2.456284150695801,0.7423938287734986,3.194635711669921
"CCOC(=O)[C@@H]1C[C@H]2[C@@H](N1C(=O)c1ccc(cc1)N(=O)=O)C1(CCC2)SCCCS1	
",-7.747,-1.1227,6.6243,-5.8316193,-2.4865122,3.3647187,-1.9153807373046874,1.3638121841430664,3.2595813243865965
"COC(=O)c1c(CCc2ccccc2)oc(c1N(c1ccccc1)Cc1ccccn1)c1ccc(cc1)Cl	
",-7.0448,-0.2621,6.7827,-5.374746,-1.271885,4.100298,-1.6700541542053227,1.0097850374221802,2.682402072143555
"CC(=O)[C](S(=O)(=O)C(F)(F)F)S1([O])CCCC1	
",-9.2029,0.6599,9.8628,-6.4179277,-1.6657863,4.74853,-2.784972257995605,2.3256862663269042,5.11427008895874
"CC[C@@H]([C@@H]1CC[C@@H]2[C@@H]3N1CCC[C@@]1([C@@H]3[C@H](C)/C(=C\3/OC(=O)C(=C3OC)C)/O1)O2)O	
",-7.6384,-0.1328,7.5056,-5.390221,-1.4333476,3.9596772,-2.248178881072998,1.3005475828170776,3.545922780609131
"COC(=O)c1cc(N(c2ccccc2)C)c(cc1N(c1ccccc1)C)C(=O)OC	
",-6.9814,-0.747,6.2344,-5.083912,-1.2316912,3.8454986,-1.8974881042480467,0.48469124126434326,2.388901438140869
