cid,mw,formula,smiles,homo,lumo,gap,homo_pred_single,homo_pred_ens8,homo_conf_std,lumo_pred_single,lumo_pred_ens8,lumo_conf_std,gap_pred_single,gap_pred_ens8,gap_conf_std
2291279,490.93492,C27H23ClN2O5,CC1=CC(=CC=C1)N2C(=O)/C(=C/C3=C(C=CC(=C3)Cl)OCCOC4=CC=CC(=C4)C)/C(=O)NC2=O,-5.65452581339,-2.77011899809,2.8844068153,-5.7178545,-5.762251,0.067119,-2.533123,-2.5900078,0.050351534,3.1833072,3.1703527,0.08791561
2291545,279.37614,C19H21NO,CC(C)C1=CC=CC=C1NC(=C)CC(=O)C2=CC=CC=C2,-5.123903804915,-1.5782603329000002,3.545643472015,-5.2697725,-5.177043,0.16996376,-1.2532592,-1.26067,0.10980918,4.0155053,3.9139287,0.2495481
89495610,488.5053896,C24H27F3N6O2,CC(C)C(C(=O)NCC(F)(F)F)NC1=CN=CC(=C1)C2=CNC3=NC=C(C=C23)CNC(=O)C4CC4,-5.722554276015,-1.031311493395,4.69124278262,-5.6016245,-5.6399045,0.100769505,-1.1940311,-1.1682242,0.11294383,4.409614,4.47231,0.07447429
89495451,326.34498,C15H22N2O6,CCCCOC1C2[C@@H](O[C@]1(CO2)CO)N3C=C(C(=O)NC3=O)C,-6.108955943725,-0.9115813991749996,5.197374544550001,-6.351774,-6.36358,0.05035354,-1.2364172,-1.1918633,0.051050715,5.1178617,5.172966,0.07313204
89495496,361.34926,C17H19N3O6,C[C@@]1([C@@H](O[C@@H](C1O)CO)N2C=CC(=NC2=O)NC(=O)C3=CC=CC=C3)O,-6.34569499366,-1.809557105825,4.536137887834999,-6.252406,-6.2780685,0.07642175,-1.5433011,-1.5543337,0.048269108,4.707977,4.723105,0.06688394
89495815,332.50188,C16H32N2O3S,C(CCCCCC(=O)O)CCCCCNC(=O)C(CCS)N,-6.283108808045,0.2204122189050004,6.503521026950001,-6.3599916,-6.3117657,0.14163305,-0.18551302,-0.1807629,0.20837915,6.173776,6.130599,0.28733885
89495826,430.68794,C23H46N2O3S,CN(C)CCCCCCCCCCCCCCCCCC(=O)NC(CS)C(=O)O,-5.730717691530001,-0.2748349890049999,5.455882702525001,-5.95043,-6.0497866,0.12218166,-0.06041026,-0.14154564,0.12897617,5.8930583,5.9092903,0.18907116
89495671,266.336,C12H10O3S2,CCOC(=O)C(=O)C1=CC=C(S1)C2=CC=CS2,-6.141609605785001,-2.266708374665,3.874901231120001,-6.1217327,-6.1200175,0.06454753,-2.3391378,-2.3695183,0.05708732,3.7838264,3.751718,0.047586795
89495406,484.45382,C21H28N2O11,CC(=O)OC[C@@H]1C([C@@H]([C@@H](O1)C2=CN(C(=O)NC2=O)COC(=O)C(C)(C)C)OC(=O)C)OC(=O)C,-6.443655979840001,-1.2680505433300002,5.175605436510001,-6.339434,-6.4832892,0.07260026,-1.2482835,-1.2394848,0.11084454,5.0973005,5.248673,0.12893197
89495506,310.7032696,C11H14ClF3N4O,CC(C)[C@H](C(=O)NCC(F)(F)F)NC1=CC(=NN=C1)Cl,-6.13888846728,-1.1455993106050002,4.993289156675,-6.376619,-6.2761116,0.07386459,-1.551008,-1.3632333,0.13746025,4.8205385,4.9098287,0.14915882
89495415,332.73688,C13H17ClN2O6,CC1(OC2[C@H](O[C@H](C2O1)N3C=C(C(=O)NC3=O)CCl)CO)C,-6.566107212565,-1.450366823165,5.1157403894,-6.482361,-6.415718,0.077783294,-1.1290867,-1.1802422,0.054229163,5.3532844,5.235235,0.075318046
89495151,286.4136,C14H30N4O2,CCCOC[C@@H]1C[C@H](CN1C[C@@H](C)CN)NC(=O)NC,-5.602824181795,1.5129530087800005,7.115777190575001,-5.524276,-5.649938,0.079775296,0.52725005,0.4790353,0.17299584,6.0517316,6.126547,0.16954046
90836078,321.41612,C20H23N3O,C1C2CC3CC1CC(C2)C4=C3C(=NN4)C(=O)NCC5=CC=CC=C5,-5.67629492143,-1.0585228784450005,4.617772042985,-5.800547,-5.8483877,0.04931885,-0.6156246,-0.61301905,0.006807771,5.186813,5.237006,0.047709815
90836434,487.97404,C29H26ClNO4,C1CC(=C(C1)C2=C(C=CC(=C2)Cl)OCC3=CC=CC=C3)C4CCC(=O)N4C5=CC=CC(=C5)C(=O)O,-6.065417727644999,-1.0122635238599995,5.053154203785,-5.9889417,-5.997153,0.07642182,-1.1463988,-1.2323325,0.12496369,4.8437333,4.765991,0.095793605
90836417,234.37704,C16H26O,CC.CC.CC.C=C1C=CC2=CC=CC=C2O1,-5.29533553073,-1.3333578674500002,3.96197766328,-5.935557,-5.8180623,0.5885995,2.0664127,0.75586957,0.73396456,7.94094,6.5473623,1.0344014
90835871,295.33578,C17H17N3O2,CC(C)C1=CC=CC(=C2NC(=C3C=CC=CC3=O)NN2)C1=O,-5.442277010000001,-2.000036801175,3.442240208825001,-4.510206,-4.627311,0.086363755,-1.8892878,-1.9734447,0.069534004,2.6249118,2.6579297,0.033735316
90836066,445.50544,C24H31NO7,COC1=C(C=C2C(=C1)C(C(C2(O)O)CC3CCN(CC3)C(C4=CC=CC=C4)(O)O)O)OC,-5.466767256545,-0.1061244016950002,5.36064285485,-5.5837264,-5.579259,0.11883166,-0.3733759,-0.38479793,0.062015165,5.2094064,5.195107,0.09761075
90835589,501.48776,C28H34Cl2N2O2,CC1=CC=C(C=C1)C(CCO)N2C(=O)C(=NC23CCC(CC3)C(C)(C)C)C4=CC(=CC(=C4)Cl)Cl,-6.381069794225,-2.1034400643650004,4.277629729859999,-6.2707667,-6.26257,0.05550616,-1.914892,-1.9295467,0.0793457,4.3545027,4.331803,0.06146562
90836336,305.42178,C15H27N7,CC(CNCCNC1=NC(=NC(=C1)N2CCC2)N3CCC3)N,-5.09941355837,0.4217764682749996,5.521190026645,-5.30074,-5.2488437,0.102092244,-0.13159537,-0.14952439,0.11248792,5.1709046,5.1022015,0.07967701
90835807,315.36848,C20H17N3O,C1C=C(C(=C1N)C2=C(NC3=CC=CC=C3C2=O)C4=CC=CC=C4)N,-3.948371970755,-1.3224733134300002,2.625898657325,-4.7699604,-4.8787055,0.09152468,-0.9520195,-0.9778431,0.026319273,3.8123145,3.8950148,0.07814362
90836021,348.43332,C20H28O5,CC(C)C(C)C1=C(C(=C(C=C1)OC(=O)C)CCCO)OC(=O)C(=C)C,-6.16609985233,-1.2163489117349997,4.949750940595001,-6.2273083,-6.2672367,0.03982772,-0.8254133,-1.0361702,0.16883072,5.406052,5.233567,0.1589039
90836353,561.5860792,C25H29F6N5OS,C1CC(CN(C1)C(=O)CCN2CCN(CC2)C3=CN=C(C=C3)C(F)(F)F)NC4=CC=C(C=C4)SC(F)(F)F,-5.6055453203,-0.966004169275,4.639541151025,-5.457271,-5.4717774,0.07731799,-1.360429,-1.1772659,0.08441165,4.0952296,4.293828,0.122666545
91997138,283.54226,C8H9Cl3N4O,[H+].C1=CC(=C(C(=C1)Cl)/C=N\N=C(\N)/NO)Cl.[Cl-],-5.85044778575,-1.68166359609,4.16878418966,-5.855682,-6.010165,0.19619495,-1.4487076,-1.6425517,0.23647529,4.4072814,4.365171,0.27407333
91997457,350.4525,C19H30N2O4,CCOC(CNC(=C1C=C(C=CC1=O)CC(C)(C)C(=O)C)N)OCC,-4.666752536075,-0.993215554325,3.67353698175,-4.8594284,-5.0397453,0.10341347,-1.1039163,-1.1684772,0.13205543,3.7572842,3.8705556,0.0717372
91996954,246.4308,C18H30,CC1C2CCC(C2)C1CC3CC4CCC3(C4C)C,-7.197411345725,2.070786402305001,9.26819774803,-6.5117993,-6.460948,0.03112131,0.9798219,0.937008,0.14269418,7.47678,7.3870816,0.15411338
91996906,238.27962,C13H18O4,CCOC1=CC=CC=C1C(=O)OOC(C)(C)C,-6.19331123738,-0.7972935819650004,5.396017655414999,-6.2979136,-6.2534604,0.08003476,-1.0974303,-1.1472677,0.07923476,5.20004,5.105849,0.1299257
91997904,509.59224,C32H31NO5,COC(=O)C1=CC=CC=C1NC(=O)CC2=CC=C(C=C2)OC3=CC4=C(C=C3)C=C(C=C4)OC5CCCCC5,-5.33887374681,-1.3687326680150005,3.970141078795,-5.365139,-5.373508,0.04353744,-1.2009014,-1.2318549,0.06697686,4.1642156,4.141272,0.063651614
91997710,382.40978,C21H22N2O5,C1=CC=C(C=C1)CC(=O)N[C@@H](CCC(=O)N)C(=O)OC(=O)CC2=CC=CC=C2,-6.48719419592,-1.2680505433300002,5.21914365259,-6.4655766,-6.44663,0.041438796,-0.76545364,-0.73983365,0.052016754,5.7021875,5.70927,0.058969446
91997703,426.58998,C23H42N2O5,CC(C)(C)OC(=O)NC1CCC(CC1)CC2CCC(CC2)NC(=O)OOC(C)(C)C,-6.658625921735,1.0258692163849998,7.68449513812,-6.513819,-6.539574,0.03416605,0.26935685,0.4179046,0.107624084,6.7769923,6.952176,0.11774332
91996725,210.22492,C8H18O6,C(CCC(=O)O)CC(O)O.C(CO)O,-7.153873129645,0.2966040970449999,7.45047722669,-6.894393,-6.6496987,0.14528531,-0.4216494,-0.30305198,0.18183434,6.465893,6.3402157,0.26840398
91997065,267.72976,C9H14ClNO4S,[H+].COC1=C(C=C(C=C1)N)S(=O)(=O)CCO.[Cl-],-5.6164298743200005,-1.249002573795,4.367427300525001,-5.821682,-5.884013,0.13938847,-0.98878366,-1.0968707,0.22669958,4.8297668,4.783355,0.26653385
91996848,229.2232264,C11H13F2NO2,CCOC(=O)CCC1=CC(=CC(=C1N)F)F,-5.259960730165,-0.078913016645,5.18104771352,-5.5541353,-5.636841,0.04685355,-0.2168194,-0.28182048,0.06537921,5.3359985,5.353568,0.048494924
112857671,341.40752,C18H23N5O2,CC(=O)C1=CC=C(C=C1)NC2=CC(=NC=N2)NCCN3CCOCC3,-5.613708735815001,-1.2734928203399996,4.340215915475001,-5.7689366,-5.724796,0.07120509,-1.2973435,-1.2795713,0.04894054,4.472152,4.444889,0.09372439
112857075,250.33998,C13H22N4O,CCCCN(C)C1=NC=NC(=C1)N2CCOCC2,-5.5511225502,-0.1578260332900001,5.39329651691,-5.489295,-5.546724,0.11192347,-0.4019171,-0.46958548,0.102032945,5.0858307,5.075701,0.032986283
112857548,293.3150864,C14H17F2N5,CN(C)CCNC1=NC=NC(=C1)NC2=CC(=C(C=C2)F)F,-5.434113594485,-0.5115740389400001,4.922539555545,-5.653599,-5.589788,0.054362077,-0.7705474,-0.80502594,0.04329537,4.8844037,4.7851787,0.048453256
112857696,350.41758,C19H22N6O,C1COCCN1CCNC2=NC=NC(=C2)NC3=CC=CC4=C3N=CC=C4,-5.265403007175,-1.352405836985,3.91299717019,-5.3957906,-5.387909,0.073052645,-1.4079728,-1.3232515,0.04620335,3.9873283,4.0641966,0.08252847
112857597,396.52908,C22H32N6O,CC1=C(C(=CC=C1)N2CCN(CC2)C3=CC(=NC=N3)NCCN4CCOCC4)C,-5.542959134685,-0.1251723712299997,5.417786763455,-5.39878,-5.313053,0.08819178,-0.4237687,-0.47155154,0.065339655,4.974775,4.84078,0.07466193
112857084,270.32962,C15H18N4O,CC1=CC=CC=C1NC2=NC=NC(=C2)N3CCOCC3,-5.63819898236,-0.519737454455,5.118461527905,-5.6425433,-5.58687,0.074141145,-0.8950474,-0.7920214,0.10682201,4.747935,4.794321,0.095772274
112857247,344.40816,C18H24N4O3,COC1=CC=C(C=C1)OCCNC2=NC=NC(=C2)NCC3CCCO3,-5.26268186867,-0.1360569252500001,5.12662494342,-5.2643013,-5.30273,0.041670952,-0.41192782,-0.37615114,0.04519259,4.851628,4.9261675,0.0631217
112857010,300.39866,C17H24N4O,CCN(C1=CC=CC(=C1)C)C2=NC=NC(=C2)NCCCOC,-5.366085131859999,-0.0598650471099997,5.30622008475,-5.417083,-5.469149,0.06322973,-0.55611426,-0.53245515,0.055103302,4.8610554,4.937672,0.084312655
112857200,298.38278,C17H22N4O,CC(C1=CC=CC=C1)NC2=NC=NC(=C2)NCC3CCCO3,-5.50214205711,-0.1088455401999999,5.39329651691,-5.6603565,-5.659177,0.061349284,-0.47259074,-0.48567522,0.048334353,5.185665,5.1728826,0.0529453
112857639,355.47716,C20H29N5O,CCC1=C(C(=CC=C1)CC)NC2=CC(=NC=N2)NCCN3CCOCC3,-5.657246951895,-0.2503447424600002,5.406902209435,-5.511874,-5.50556,0.07892523,-0.50878817,-0.47984946,0.054681078,5.00385,5.0254626,0.07608975
16419012,370.5101,C17H30N4O3S,CC(C)(C)C(=O)N(CCS(=O)(=O)N1CCCCC1)CC2=CN(N=C2)C,-6.196032375885,0.3972862217299999,6.593318597615,-6.08952,-5.8994412,0.12522978,-0.41738158,-0.38665122,0.037551835,5.6708927,5.510917,0.09915568
16419138,420.4363,C19H20N2O7S,CCOC(=O)CC1=CSC(=N1)NC(=O)CC2C3=C(C(=C(C=C3)OC)OC)C(=O)O2,-5.727996553025,-1.1020610945250002,4.6259354585,-5.7015085,-5.6930175,0.02953889,-1.1040277,-1.1677442,0.10135188,4.5979223,4.5259185,0.10170981
16419024,323.39224,C18H21N5O,COCCN1CN(CN2C1=NC3=CC=CC=C32)CC4=CN=CC=C4,-5.499420918605,-1.0149846623650003,4.48443625624,-5.434326,-5.475694,0.070526004,-0.6068386,-0.767358,0.103518225,4.8311157,4.710676,0.12726703
16419331,485.6421,C25H35N5O3S,CCOC1=CC=C(C=C1)CC(=O)NC(CCSC)C(=O)N2CCC3(CC2)C4=C(CCN3)NC=N4,-5.684458336945,-0.3292577591050003,5.35520057784,-5.423968,-5.405342,0.046379056,-0.45376348,-0.40083528,0.09984218,4.9714017,5.0048327,0.11368716
16418928,366.41698,C19H22N6O2,C1CCN(CC1)C2=NC3=C(C(CC(=O)N3)C(=O)NC4=CC=CC=C4)C(=N2)N,-5.493978641595,-0.922465953195,4.5715126884,-5.634473,-5.5420413,0.09131033,-0.71270585,-0.7551137,0.0575793,4.9232945,4.788467,0.10324046
16419215,351.83448,C15H22ClN7O,CCN1CCCC1CNC(=O)CCNC2=NC(=NC3=C2NC=N3)Cl,-5.42050790196,-1.54016439383,3.88034350813,-5.653718,-5.620494,0.11267341,-0.9646881,-0.9007913,0.082564525,4.689328,4.719663,0.071491815
16419021,486.5655,C27H30N6O3,C[C@@H](C(=O)NCCC1=CNC2=CC=CC=C21)NC(=O)N3CCN(CC3)C(=O)C4=CC5=CC=CC=C5N4,-5.298056669235001,-1.161926141635,4.136130527600001,-5.377157,-5.2829094,0.07538188,-0.74715704,-0.8415828,0.10714375,4.629168,4.4402657,0.16974337
16418760,323.81778,C16H22ClN3O2,CC(C)C(=O)N1CCN(CC1)C2=C(C=CC=C2Cl)NC(=O)C,-5.94840877193,-0.5442277010000005,5.404181070929999,-5.9552574,-5.88827,0.06458966,-0.72665626,-0.6437409,0.04203853,5.227959,5.244632,0.06768803
16419332,363.43288,C20H17N3O2S,COC1=CC=C(C=C1)C2=CSC(=N2)C3=C(N(CC3=O)C4=CC=CC=C4)N,-4.922539555545001,-0.95239847675,3.9701410787950007,-5.2133007,-5.201609,0.032384202,-1.5643687,-1.4715106,0.11950195,3.6443257,3.72633,0.08972311
16418678,378.42438,C21H22N4O3,CC(C)C(C(=O)NC1=CC=CC=C1)NC(=O)CC2=NNC(=O)C3=CC=CC=C32,-5.91031283286,-1.5347221168200005,4.37559071604,-5.8010836,-5.8231263,0.041588347,-1.7118037,-1.7192496,0.11193478,4.087438,4.102632,0.09782708
52673100,461.4488,C20H30Cl2N4O2S,CCCN1C(=O)C2CCCCC2N3C1=NN=C3SC[C@H](C4CC(CCC4Cl)Cl)O,-6.1797055448550005,-1.096618817515,5.08308672734,-5.5177507,-5.571705,0.112546906,-0.919543,-0.953532,0.11428397,4.5970674,4.617791,0.08912696
52673912,449.35022,C21H18Cl2N2O3S,C[C@@H](C(=O)NCC1=CC=C(C=C1)NC(=O)C2=CC=CO2)SC3=C(C=CC(=C3)Cl)Cl,-5.66541036741,-1.249002573795,4.416407793615,-5.7424946,-5.7709107,0.045067176,-1.4937811,-1.442185,0.03652838,4.248832,4.328755,0.06532898
52673240,461.4601864,C17H17F2N3O6S2,C1CN(CCN1C2=CC=C(C=C2)S(=O)(=O)C(F)F)S(=O)(=O)C3=CC=CC(=C3)[N+](=O)[O-],-6.228686037945,-3.00413690952,3.224549128425,-5.810734,-5.8649297,0.0604185,-2.722179,-2.7182992,0.030764021,3.0880182,3.1458588,0.047842506
52673887,383.4409,C21H25N3O4,CCC1=C(NC(=C1C(=O)C)C)C(=O)NC2=CC(=C(C=C2)N3CCCC3=O)OC,-5.129346081925,-0.9034179836599998,4.225928098265,-5.2925634,-5.291539,0.10613109,-1.0981779,-1.0275229,0.06405719,4.1943026,4.263828,0.11659349
52673151,262.77776,C15H19ClN2,CCCCN(C)CC1=C2C(=C(C=C1)Cl)C=CC=N2,-5.5946607662800005,-1.695269288615,3.899391477665001,-5.895683,-5.7792726,0.107352614,-1.5417745,-1.5461475,0.07830609,4.3529983,4.2324486,0.1031491
52673220,360.83794,C18H21ClN4O2,C[C@H](C1=NC(=NO1)C2CC2)N3CCN(CC3)C(=O)C4=CC(=CC=C4)Cl,-5.902149417345,-0.7945724434599999,5.107576973885,-5.9085164,-5.9335732,0.039516475,-0.9206617,-0.9411424,0.05269611,4.988848,4.9920645,0.036765493
52673526,437.51142,C23H23N3O4S,CCOC1=C(SC(=C1)C2=CC=CC=C2)C(=O)N[C@@H]3CCCC4=C3C=C(C(=O)N4)C(=O)N,-5.70894858349,-1.7986725518050002,3.910276031685,-5.7451124,-5.6510644,0.054486237,-1.8408513,-1.7736721,0.046070028,3.9037147,3.87661,0.055067338
52673413,406.32878,C19H17Cl2N3OS,C1CC1C2=NN=C(N2C3=CC=CC=C3)SC[C@@H](C4=C(C=CC(=C4)Cl)Cl)O,-5.61098759731,-0.8707643216000003,4.74022327571,-5.575735,-5.675563,0.11187704,-1.1109964,-1.1058127,0.057973955,4.466035,4.5707655,0.11295733
52673319,329.4084632,C20H24FNO2,C[C@@H]1C[C@@H]1C2=CC=C(O2)CN(C[C@@H](C3=CC(=CC=C3)F)O)C4CC4,-5.630035566845,-0.0625861856150002,5.567449381229999,-5.508181,-5.506135,0.03226315,-0.30497777,-0.2762373,0.07492739,5.2017775,5.2286477,0.059443787
52673420,445.49212,C20H23N5O5S,COC1=C(C=C(C=C1)S(=O)(=O)NCCC(=O)NCC2=CN=C(C=C2)N3C=CN=C3)OC,-5.888543724820001,-1.2245123272500005,4.6640313975700005,-5.6621513,-5.671426,0.0150355045,-1.1317635,-1.1454284,0.05858392,4.530387,4.526598,0.06028019
64481040,289.43892,C16H23N3S,CCC(C1=NC=CS1)NCCCC(C2=CC=CC=C2)N,-5.82867867771,-0.5469488395050002,5.281729838205,-5.815266,-5.794639,0.04676207,-0.41605562,-0.40983456,0.09344405,5.403748,5.3869143,0.111315235
64481075,306.42308,C16H22N2O2S,CC1=CC=C(C=C1)OCC(CNC(C)C2=NC(=CS2)C)O,-5.7688136306,-0.3047675125599998,5.46404611804,-5.700328,-5.6260777,0.062475115,-0.5558827,-0.6050648,0.051069554,5.143997,5.0203733,0.067008086
64481449,304.45026,C17H24N2OS,CC1=CSC(=N1)C(C)NCC(C2=CC=C(C=C2)C(C)C)O,-6.03004292708,-0.5360642854849997,5.4939786415950005,-5.7960906,-5.90171,0.10638056,-0.5906624,-0.5780443,0.101809554,5.2061133,5.3242006,0.161066
64481607,262.32746,C13H14N2O2S,CC1=C(C=C(C=C1)C(=O)NC(C)C2=NC=CS2)O,-5.994668126515,-0.7700821969150002,5.2245859296,-5.7000065,-5.8032455,0.080437414,-0.85221535,-0.8843875,0.02548223,4.8460784,4.9187527,0.056400325
64481615,278.36992,C14H18N2O2S,CC(C1=NC=CS1)NCC(C2=CC=C(C=C2)OC)O,-5.74160224555,-0.6938903187749998,5.047711926775,-5.8021536,-5.7070913,0.06380463,-0.6321075,-0.56558925,0.1070972,5.171982,5.141193,0.10946096
64481982,209.3112,C10H15N3S,CCC(C#N)NC(CC)C1=NC=CS1,-6.566107212565,-1.009542385355,5.55656482721,-6.3715296,-6.2752433,0.12784414,-0.755045,-0.76481783,0.136094,5.614858,5.5109034,0.14957142
64481909,315.41168,C12H17N3O3S2,CCC(C1=NC=CS1)NC(=O)N2C(SCC2C(=O)O)C,-6.33481043964,-0.9687253077799998,5.36608513186,-6.27324,-6.153174,0.070595235,-0.7131322,-0.84673905,0.09106119,5.5612407,5.3081226,0.13069977
64481270,280.3609832,C14H17FN2OS,CC1=CSC(=N1)C(C)NCC(C2=CC=CC=C2F)O,-6.04636975811,-0.4027284987400001,5.64364125937,-5.891396,-5.987769,0.08550799,-0.67321473,-0.7554839,0.08569122,5.219367,5.232811,0.14445038
64481403,291.37198,C13H17N5OS,CC1=CSC(=N1)C(C)NCC2=C/C(=C(\N)/N=O)/NC=C2,-4.56607041139,-1.73064408918,2.83542632221,-5.3123055,-5.3856206,0.059402213,-1.2404183,-1.2712861,0.047321737,4.0701876,4.113518,0.06675673
64481654,239.38024,C12H21N3S,CC1=CSC(=N1)C(C)NCC2(CCNC2)C,-5.80690956967,-0.6122561636250001,5.194653406045,-5.5774455,-5.6496563,0.07236417,-0.21548295,-0.4540103,0.12297946,5.362209,5.1961126,0.09996284
53907047,401.88656,C21H24ClN3O3,CCCC(=O)N(CC1=C(C=C(C=C1)C#N)Cl)C2=C(C(=O)C2=O)NC(C)(C)CC,-6.163378713825001,-1.6490099340299995,4.514368779795001,-6.185918,-6.0721664,0.14132869,-2.0588207,-1.8032323,0.1161179,4.1311054,4.2707515,0.12863989
53907068,271.31276,C10H9NO4S2,CC1=CC(=CC=C1)S(=O)(=O)C2=C(NC(=O)S2)O,-5.689900613955,-2.18235308101,3.5075475329450003,-6.3511724,-6.332806,0.025598435,-1.7592322,-1.807322,0.050735023,4.591192,4.5246434,0.073990226
53906960,362.49118,C21H22N4S,CC1=CC=CC=C1NC2=NC3=C(C(=N2)N(C)C4=CC=CC=C4)SCCC3,-4.802809461324999,-0.5659968090399996,4.236812652285,-5.1404443,-5.109701,0.038869694,-0.69360936,-0.6901208,0.048745874,4.443991,4.4163346,0.03753521
53906863,340.4806,C24H20S,CCC1=CC=C(C=C1)C2=CC(=C(S2)C3=CC=CC=C3)C4=CC=CC=C4,-5.461324979535,-1.0013789698400002,4.459946009695,-5.454557,-5.455331,0.0023584631,-0.97748953,-0.9937857,0.013073041,4.478332,4.46275,0.013229621
53906336,331.431,C14H25N3O4S,C[C@H](C(=O)N)N(C1C(SC1(C)C)(C)C)C(=O)[C@H](CC(=O)O)N,-5.98106243399,-0.1904796953499996,5.79058273864,-6.1718135,-6.1751537,0.1271521,-0.4886877,-0.35712576,0.0984637,5.686095,5.8193164,0.17224029
53906300,380.4187432,C20H21FN6O,CC(C)COC1=C2C(=CC(=C1)F)NC(=N2)CC3=NC4=C(N3)C=C(C=C4)C(=N)N,-5.4966997801,-1.0585228784450005,4.438176901655,-5.6864324,-5.63476,0.06215154,-1.0678053,-1.0952712,0.04022746,4.6210055,4.5424614,0.060324132
53906821,224.25304,C12H16O4,CC(=C)C(=O)OC1CCC1OC(=O)C(=C)C,-7.18924793021,-0.7673610584099997,6.4218868718,-6.6956882,-6.7989316,0.07644149,-1.2910069,-1.3464799,0.14260784,5.405602,5.4513273,0.12597989
53906583,436.54658,C25H32N4O3,CC(C)OC1=CCC2=NC3(CCCCC3OC)N=C2C14N=C5C=CC(=CC5=N4)OC(C)C,-5.853168924255001,-2.250381543635,3.6027873806200006,-5.274541,-5.226388,0.11635863,-2.375053,-2.5009828,0.08130771,2.896922,2.7196338,0.16358368
53906764,440.70092,C30H48O2,CCCCCC1CCC(CC1)OC(=O)C2=CC=C(C=C2)[C@@H]3CCC(C[C@H]3C)CCCCC,-6.61236656715,-1.0694074324649998,5.542959134685,-6.685862,-6.6547713,0.09137046,-1.1697092,-1.1287649,0.059695218,5.5090203,5.520371,0.11281618
53906502,306.39818,C21H22O2,C[C@]12CC[C@H]3[C@H]([C@@H]1CCC2=O)C=CC4=CC(=O)C=CC34C=C=C,-6.391954348245,-1.825883936855,4.56607041139,-5.418659,-5.522779,0.08223182,-1.7366507,-1.9952127,0.15952498,3.682559,3.5298016,0.111094475
113058542,392.4147296,C21H23F3N2O2,CCC1=CC=CC(=C1N(CCNC(=O)C2=CC=C(C=C2)C(F)(F)F)C(=O)C)C,-6.416444594790001,-1.28437737436,5.132067220430001,-6.3180656,-6.336566,0.05953273,-1.1357648,-1.2560635,0.06100144,5.1825204,5.0815763,0.0820338
113058716,398.4953,C23H30N2O4,CC(C)C1=CC=C(C=C1)N(CCNC(=O)CC2=CC(=C(C=C2)OC)OC)C(=O)C,-5.4966997801,-0.1714317258150002,5.325268054285,-5.452354,-5.3821864,0.07574443,-0.38992763,-0.34173283,0.06969099,5.061901,5.040834,0.065504916
113058528,354.44274,C21H26N2O3,CCC1=CC=CC(=C1N(CCNC(=O)COC2=CC=CC=C2)C(=O)C)C,-6.261339700005,-0.3374211746200002,5.923918525385,-6.1755557,-6.0710444,0.06873664,-0.53472656,-0.48628542,0.053501844,5.640918,5.585883,0.08962665
113058795,344.47106,C19H24N2O2S,CC1=CC(=C(C(=C1)C)N(CCNC(=O)CC2=CC=CS2)C(=O)C)C,-5.858611201265,-0.62041957914,5.238191622125,-6.001794,-6.033857,0.10141542,-0.4230914,-0.42995057,0.07241151,5.5808544,5.6058807,0.15186357
113058420,330.44448,C18H22N2O2S,CCC1=CC=C(C=C1)N(CCNC(=O)CC2=CC=CS2)C(=O)C,-6.14433074429,-0.4000073602349996,5.744323384055001,-5.8183694,-5.860933,0.06111195,-0.68488526,-0.5302417,0.07219568,5.135442,5.3320217,0.116316
113058902,370.4603832,C22H27FN2O2,CCC1=C(C(=CC=C1)CC)N(CCNC(=O)CC2=CC=CC=C2F)C(=O)C,-6.285829946550001,-0.6367464101699998,5.649083536380001,-6.163391,-6.153216,0.027649479,-0.37958682,-0.5174682,0.084160246,5.787223,5.638254,0.09219274
113058425,338.44334,C21H26N2O2,CCC1=CC=C(C=C1)N(CCNC(=O)CCC2=CC=CC=C2)C(=O)C,-5.58921848927,-0.1360569252500001,5.45316156402,-5.817435,-5.8881254,0.05126753,-0.28869605,-0.33080316,0.033076182,5.5283413,5.5578966,0.041238856
113058662,392.4875032,C20H25FN2O3S,CC1=C(C=CC(=C1)S(=O)(=O)NCCN(C2=CC=CC=C2C(C)C)C(=O)C)F,-6.18242668336,-1.1673684186450002,5.015058264715,-5.976449,-6.10253,0.07086363,-1.2931303,-1.2109337,0.0520653,4.6841445,4.8929787,0.091751724
113058672,394.91552,C19H23ClN2O3S,CC(C)C1=CC=CC=C1N(CCNS(=O)(=O)C2=CC(=CC=C2)Cl)C(=O)C,-6.23140717645,-1.2000220807049995,5.031385095745001,-6.1446166,-6.054942,0.07928853,-1.4296838,-1.4289786,0.08881119,4.716732,4.62741,0.068222724
113058981,353.45798,C21H27N3O2,CC1=C(C(=CC=C1)C(C)C)N(CCNC(=O)NC2=CC=CC=C2)C(=O)C,-5.40418107093,-0.6231407176449997,4.781040353285,-5.733592,-5.7654486,0.04761365,-0.29576826,-0.3642289,0.06105495,5.4365454,5.40063,0.06310168
80799867,276.42032,C16H28N4,CC(C)C1=C(N=CN=C1N(C)CC2CCCCC2)NC,-5.752486799570001,-0.3646325596700004,5.3878542399,-5.587646,-5.633321,0.036241356,-0.43762857,-0.4495819,0.028566575,5.151222,5.1836405,0.03723921
80800015,281.7844,C13H20ClN5,CCNC1=NC=C(C(=N1)N2CCN(CC2)C3CC3)Cl,-5.499420918605,-0.6748423492399995,4.824578569365,-5.4843,-5.344781,0.083104305,-0.5205499,-0.48396584,0.0755422,4.962988,4.860002,0.07076121
